anonymous_user_id,role_category_x,device_type_x,auth_method,location_type,campus_zone,network_type,service_accessed,success,failure_reason,session_duration,academic_period_x,client_browser,client_os,role_category_y,device_type_y,academic_period_y,avg_key_dwell_time,avg_digraph_time,keystroke_rhythm_variance,typing_speed,pause_frequency,flight_time_consistency,avg_movement_speed,avg_click_duration,direction_change_frequency,curvature_metric
user_2aff471c061b,graduate,laptop,3,1,2,1,0,True,,44,exam,2,0,research,mobile,exam,93.0,156.15,26.31,40.74,0.176,0.736,415.28,143.33,0.284,0.525
user_7c43fae71925,graduate,mobile,1,0,3,1,2,True,,73,holiday,2,0,faculty,tablet,holiday,118.57,249.42,37.91,88.98,0.132,0.82,509.55,167.38,0.101,0.316
user_1342a2a05019,graduate,tablet,1,1,2,1,1,True,,44,regular_term,1,2,faculty,tablet,regular_term,93.7,174.4,24.6,88.99,0.276,0.892,526.14,168.92,0.299,0.396
user_51d4796cd29d,graduate,tablet,1,1,0,1,3,True,,13,holiday,1,1,graduate,tablet,holiday,87.32,245.11,56.73,69.48,0.058,0.782,405.94,125.98,0.395,0.226
user_83124752471b,undergraduate,mobile,1,1,1,0,1,True,,86,regular_term,1,1,research,mobile,regular_term,101.86,193.36,25.03,42.37,0.23,0.909,378.65,168.41,0.357,0.555
user_ca2840ac9183,graduate,tablet,1,0,3,0,2,True,,101,exam,2,1,admin,tablet,exam,100.97,175.26,50.08,75.44,0.283,0.863,465.06,139.55,0.392,0.414
user_7ebea1327ce6,admin,laptop,3,0,1,0,3,True,,44,regular_term,0,1,undergraduate,mobile,regular_term,90.5,156.88,34.7,85.72,0.158,0.721,530.92,143.0,0.242,0.467
user_8e5e5980cff0,graduate,tablet,2,1,4,0,2,False,,10,exam,1,0,graduate,mobile,exam,82.59,217.61,32.63,58.04,0.216,0.872,543.7,138.1,0.373,0.543
user_0ba650e06ef6,undergraduate,mobile,2,1,3,2,1,False,,11,holiday,2,1,faculty,laptop,holiday,82.13,175.79,30.6,48.4,0.163,0.924,402.7,177.35,0.226,0.548
user_8ee90d2bd167,faculty,tablet,2,0,4,0,3,True,,104,regular_term,0,2,undergraduate,tablet,regular_term,111.6,238.22,47.84,87.41,0.194,0.77,329.15,148.67,0.211,0.214
user_a57d1d7e4141,undergraduate,tablet,0,1,0,1,3,True,,76,holiday,0,1,faculty,desktop,holiday,102.73,182.34,40.05,41.49,0.089,0.886,308.68,179.26,0.232,0.498
user_a5c793584405,undergraduate,laptop,1,1,3,1,0,True,,26,regular_term,0,2,undergraduate,tablet,regular_term,99.56,220.15,50.83,60.25,0.223,0.701,590.53,104.87,0.159,0.579
user_86d4ed11c7e9,graduate,laptop,1,1,2,0,0,True,,57,regular_term,1,1,faculty,desktop,regular_term,110.27,178.77,31.83,50.74,0.146,0.89,379.55,146.13,0.318,0.486
user_f529e42d6687,research,desktop,1,0,2,1,1,True,,86,holiday,2,1,faculty,mobile,holiday,110.13,213.89,40.48,74.69,0.117,0.925,498.08,135.77,0.234,0.487
user_8389330ddbe4,admin,mobile,1,0,3,0,1,True,,94,holiday,2,0,research,laptop,holiday,111.86,201.08,40.09,71.26,0.207,0.92,437.51,103.23,0.385,0.53
user_12c69d35faab,research,tablet,1,0,1,0,0,True,,71,regular_term,0,1,faculty,desktop,regular_term,99.41,185.19,58.86,72.45,0.202,0.836,562.74,140.33,0.269,0.235
user_7f57cc1d4bf6,undergraduate,laptop,1,1,2,1,1,True,,35,exam,2,1,admin,desktop,exam,110.83,187.86,26.91,67.82,0.054,0.759,300.17,141.03,0.399,0.399
user_30a2c4a17ab4,admin,desktop,3,1,1,1,2,True,,41,regular_term,2,2,undergraduate,mobile,regular_term,107.02,212.62,28.93,74.45,0.183,0.81,446.3,122.84,0.172,0.497
user_e4c5d4bfe32d,research,laptop,2,0,3,2,1,True,,87,regular_term,2,2,undergraduate,mobile,regular_term,92.29,197.37,39.57,62.33,0.284,0.826,544.76,154.58,0.26,0.355
user_198e8229e1cb,admin,tablet,2,1,2,0,2,True,,46,holiday,2,0,undergraduate,desktop,holiday,111.55,171.22,45.49,53.21,0.264,0.81,555.52,146.48,0.216,0.588
user_82c9370a0797,research,tablet,0,1,1,2,0,True,,69,holiday,2,1,admin,laptop,holiday,93.72,197.76,54.11,54.36,0.209,0.874,325.9,120.85,0.383,0.593
user_09c13739778f,faculty,desktop,3,1,4,2,1,True,,85,regular_term,1,0,admin,desktop,regular_term,110.25,196.0,57.85,46.68,0.255,0.718,402.25,162.45,0.242,0.575
user_bd5abddb0190,graduate,desktop,2,1,3,1,0,True,,78,holiday,0,1,admin,laptop,holiday,106.41,230.01,44.17,67.79,0.204,0.916,437.04,118.06,0.108,0.419
user_237e805d1025,faculty,mobile,3,1,3,1,2,True,,117,holiday,1,1,research,laptop,holiday,96.41,227.76,36.07,65.0,0.297,0.925,315.31,176.7,0.394,0.588
user_8a2c55071681,admin,desktop,0,0,0,1,1,True,,39,regular_term,1,1,research,tablet,regular_term,80.38,172.12,54.31,46.26,0.173,0.866,517.11,127.83,0.251,0.385
user_b55268bca33b,undergraduate,mobile,2,1,3,1,0,False,,51,regular_term,0,1,research,desktop,regular_term,117.93,156.34,27.29,78.49,0.168,0.869,302.44,149.15,0.319,0.262
user_fdb07930883e,graduate,mobile,3,0,2,2,2,True,,6,regular_term,0,0,graduate,laptop,regular_term,115.54,222.6,47.92,51.88,0.253,0.792,533.88,176.98,0.381,0.258
user_98c7b5740290,faculty,desktop,0,0,2,0,2,True,,64,holiday,1,2,graduate,tablet,holiday,83.91,176.19,59.14,40.39,0.27,0.87,313.64,113.46,0.237,0.242
user_2cd4c3d0710c,admin,mobile,2,0,4,2,1,True,,32,holiday,0,1,graduate,laptop,holiday,117.86,230.01,30.2,85.22,0.249,0.777,405.41,178.66,0.123,0.267
user_05fc0a7707ce,admin,mobile,1,0,1,1,3,True,,48,exam,2,1,research,tablet,exam,102.67,233.92,25.75,53.98,0.181,0.948,472.15,124.04,0.209,0.489
user_4772b7636cc8,graduate,laptop,2,0,4,2,2,True,,59,exam,0,2,research,mobile,exam,96.37,203.34,25.11,58.87,0.285,0.805,442.49,145.1,0.142,0.55
user_c49aea3609b0,undergraduate,tablet,2,1,4,2,1,False,,5,exam,0,0,faculty,desktop,exam,83.73,223.71,48.28,64.71,0.276,0.804,311.35,134.33,0.189,0.501
user_ea6f41cfed22,undergraduate,mobile,3,1,1,0,0,True,,73,exam,0,1,graduate,mobile,exam,105.25,206.58,57.02,64.77,0.083,0.777,385.73,159.53,0.377,0.238
user_a28a7b2c83c6,graduate,tablet,3,0,0,2,1,True,,37,holiday,1,1,admin,tablet,holiday,80.39,186.54,26.29,67.2,0.181,0.794,385.28,125.88,0.335,0.247
user_d3d7cef9fcac,admin,mobile,2,1,2,1,3,True,,10,regular_term,1,2,admin,laptop,regular_term,91.91,187.24,28.74,61.33,0.064,0.852,546.88,135.09,0.377,0.478
user_bb1e893304f8,faculty,laptop,0,0,3,0,0,True,,18,regular_term,0,1,admin,mobile,regular_term,108.2,232.9,33.23,75.33,0.259,0.779,522.21,169.28,0.25,0.595
user_f97a67282e57,undergraduate,desktop,3,0,3,1,1,True,,117,regular_term,1,1,graduate,mobile,regular_term,90.12,160.91,46.39,44.59,0.077,0.718,488.81,168.43,0.331,0.452
user_97719f1252f0,graduate,desktop,1,0,4,0,0,True,,83,exam,1,0,research,laptop,exam,105.44,249.28,25.53,70.28,0.095,0.928,468.41,170.77,0.203,0.203
user_c9a5517bf318,graduate,desktop,2,1,4,1,0,True,,20,exam,2,0,graduate,desktop,exam,88.87,223.38,44.04,67.13,0.139,0.704,494.46,157.91,0.345,0.578
user_de39047a7d22,undergraduate,laptop,3,0,2,2,0,True,,94,regular_term,0,1,admin,tablet,regular_term,86.45,184.88,42.59,69.09,0.179,0.834,407.48,105.62,0.168,0.576
user_130d7d03e8e0,undergraduate,tablet,3,1,0,2,3,True,,20,exam,2,0,research,laptop,exam,94.7,247.5,54.42,77.85,0.09,0.739,392.83,117.14,0.23,0.429
user_bae253c3a032,graduate,mobile,3,1,3,0,0,True,,22,regular_term,1,2,undergraduate,laptop,regular_term,112.69,244.5,43.1,88.84,0.153,0.779,399.59,166.06,0.299,0.38
user_130139bf5679,graduate,tablet,2,1,2,0,0,True,,70,regular_term,1,0,faculty,tablet,regular_term,101.66,223.46,23.9,86.31,0.139,0.92,471.88,177.53,0.123,0.557
user_ce0e2ebc6f0e,admin,laptop,1,1,3,0,1,True,,111,holiday,0,0,undergraduate,tablet,holiday,111.09,171.44,40.41,81.17,0.186,0.823,369.12,119.8,0.26,0.573
user_810acb9fd1b2,graduate,mobile,2,1,2,1,1,True,,53,regular_term,2,2,faculty,desktop,regular_term,100.55,203.91,59.91,82.71,0.097,0.724,441.17,162.28,0.122,0.296
user_7e5e5716c8ae,admin,desktop,2,1,1,1,3,True,,104,exam,0,2,faculty,desktop,exam,94.24,205.76,28.49,85.56,0.094,0.792,345.43,169.71,0.245,0.433
user_26cfa06626cf,graduate,tablet,1,1,1,2,3,True,,52,exam,2,2,faculty,mobile,exam,113.97,209.51,53.54,64.55,0.147,0.75,521.56,121.98,0.25,0.595
user_dc3c91e0fc9d,faculty,tablet,3,1,1,2,1,True,,10,regular_term,0,2,graduate,laptop,regular_term,88.67,178.75,36.72,80.95,0.276,0.73,370.54,135.31,0.121,0.481
user_990c4feffff5,graduate,mobile,3,1,2,0,0,True,,18,regular_term,2,2,graduate,tablet,regular_term,104.2,178.67,54.65,87.29,0.289,0.721,560.87,120.77,0.139,0.245
user_627bd91bc850,graduate,mobile,0,0,1,0,0,True,,85,regular_term,2,0,faculty,mobile,regular_term,108.11,214.97,29.71,52.97,0.244,0.821,488.22,155.85,0.394,0.399
user_e4b03657fcc5,faculty,desktop,2,0,0,2,3,True,,17,regular_term,1,1,admin,tablet,regular_term,113.63,224.04,39.25,50.44,0.122,0.709,504.61,157.97,0.137,0.274
user_2a9f64a5da76,admin,desktop,3,1,3,1,1,True,,48,regular_term,2,0,admin,tablet,regular_term,104.05,154.98,35.52,48.9,0.283,0.854,486.77,138.66,0.268,0.374
user_12f14736007f,research,mobile,3,1,0,2,0,True,,73,holiday,2,0,graduate,desktop,holiday,83.25,204.08,48.93,57.93,0.298,0.786,594.87,127.2,0.278,0.346
user_edca3a1a06db,undergraduate,desktop,2,0,3,1,2,True,,38,holiday,0,2,faculty,tablet,holiday,86.34,165.5,50.98,73.11,0.076,0.918,403.54,166.44,0.239,0.333
user_7fd2ee550f53,undergraduate,laptop,1,1,3,0,1,True,,64,regular_term,2,2,faculty,desktop,regular_term,84.25,203.29,33.89,51.26,0.258,0.921,520.65,127.67,0.269,0.257
user_9b9474b360eb,undergraduate,laptop,3,0,1,1,1,True,,113,exam,2,1,admin,desktop,exam,96.8,165.05,37.59,42.64,0.114,0.923,441.58,170.53,0.13,0.31
user_9ef7ac523b27,undergraduate,laptop,1,1,4,1,3,True,,77,holiday,0,1,faculty,tablet,holiday,89.8,219.96,56.87,69.73,0.099,0.896,500.1,150.86,0.111,0.298
user_de4e1a37c638,admin,tablet,1,0,2,0,0,True,,98,exam,1,0,admin,tablet,exam,80.16,161.87,40.8,62.44,0.291,0.757,329.33,165.56,0.391,0.41
user_86e674f95731,research,tablet,3,1,4,1,1,True,,91,exam,0,2,graduate,tablet,exam,106.41,213.43,36.07,87.64,0.073,0.809,420.55,127.68,0.339,0.559
user_c08b25c73eeb,admin,tablet,1,1,3,2,2,True,,11,regular_term,1,0,research,mobile,regular_term,95.35,219.61,36.84,58.94,0.11,0.713,484.07,175.56,0.107,0.258
user_3e8303d8ea07,undergraduate,laptop,2,1,4,2,2,True,,30,holiday,1,2,admin,mobile,holiday,89.16,198.12,20.26,46.82,0.243,0.844,439.92,177.13,0.399,0.308
user_a4ab113bc66c,graduate,mobile,3,1,4,0,1,True,,117,holiday,1,1,admin,desktop,holiday,82.6,221.34,33.68,41.8,0.14,0.945,562.11,144.2,0.159,0.382
user_fd0954f0f657,admin,tablet,3,1,2,0,1,True,,11,holiday,0,0,research,desktop,holiday,98.51,219.29,56.99,51.48,0.286,0.833,346.74,122.07,0.221,0.494
user_56e95fca5f88,research,desktop,1,0,1,2,1,False,,18,exam,2,2,undergraduate,laptop,exam,103.41,214.32,30.87,67.9,0.206,0.841,595.75,114.56,0.108,0.246
user_12a3fb505534,faculty,desktop,0,0,4,1,2,True,,56,exam,1,0,graduate,laptop,exam,110.56,202.76,26.11,82.72,0.183,0.861,440.23,119.47,0.189,0.21
user_7a9af7e958d5,graduate,tablet,1,0,3,1,0,True,,43,holiday,2,0,admin,tablet,holiday,100.16,214.52,47.42,83.71,0.18,0.885,319.67,143.33,0.283,0.426
user_0dc69c8533f0,undergraduate,desktop,2,1,4,1,2,True,,9,exam,2,1,undergraduate,mobile,exam,91.18,248.47,51.69,50.65,0.118,0.842,595.09,166.72,0.266,0.231
user_291e2566773c,graduate,desktop,3,1,3,0,0,True,,84,regular_term,2,1,research,desktop,regular_term,96.07,209.68,49.24,88.01,0.187,0.794,443.52,126.77,0.319,0.452
user_ed62ca450f8c,admin,tablet,1,0,2,2,0,True,,25,exam,2,1,graduate,desktop,exam,117.02,219.66,34.48,51.3,0.1,0.763,338.35,120.89,0.394,0.569
user_44bd1509a944,graduate,desktop,3,0,2,1,1,False,,91,holiday,2,1,admin,mobile,holiday,96.67,186.39,20.93,78.68,0.23,0.943,359.81,115.61,0.264,0.266
user_40553d1bf970,undergraduate,tablet,3,0,2,0,0,True,,33,holiday,0,1,undergraduate,desktop,holiday,82.94,204.37,58.3,51.8,0.197,0.901,338.26,101.35,0.102,0.39
user_470a180b919d,undergraduate,mobile,3,1,0,1,2,True,,83,holiday,0,1,admin,desktop,holiday,112.98,204.34,28.35,72.91,0.085,0.712,465.11,144.02,0.176,0.55
user_f2578b371e73,admin,mobile,3,1,1,0,2,True,,24,exam,2,2,research,tablet,exam,88.91,174.03,53.16,49.46,0.164,0.903,555.91,178.73,0.351,0.277
user_67d3ca7c3ffe,research,tablet,3,1,2,1,2,True,,61,holiday,1,2,graduate,mobile,holiday,111.57,160.51,33.47,78.12,0.083,0.755,482.88,131.7,0.135,0.565
user_48538648466b,faculty,laptop,0,1,2,2,1,True,,61,exam,2,1,undergraduate,tablet,exam,109.25,153.7,25.58,77.83,0.205,0.74,421.1,116.85,0.101,0.307
user_08ce25fddc6a,admin,desktop,0,0,2,2,0,True,,21,regular_term,0,2,graduate,laptop,regular_term,107.63,220.41,35.2,66.9,0.275,0.72,367.34,111.53,0.219,0.507
user_816ced08aef8,graduate,laptop,0,1,2,1,0,False,,27,holiday,1,1,research,desktop,holiday,88.75,187.03,49.95,66.39,0.288,0.798,328.8,171.04,0.236,0.498
user_5a820d8d72e2,research,mobile,0,0,0,2,0,True,,12,exam,1,2,faculty,mobile,exam,86.5,160.61,46.54,51.09,0.261,0.891,578.95,138.28,0.141,0.209
user_4cfa1b5d93b9,research,mobile,3,1,0,0,3,True,,7,regular_term,2,1,faculty,mobile,regular_term,81.25,234.21,49.84,71.31,0.118,0.754,322.16,100.16,0.217,0.453
user_e52c8ad3868a,admin,desktop,2,1,3,1,3,True,,65,holiday,0,2,admin,desktop,holiday,86.89,151.98,37.1,49.02,0.101,0.791,577.09,156.64,0.14,0.489
user_121a21456420,admin,tablet,2,1,2,1,2,True,,40,regular_term,1,0,faculty,laptop,regular_term,85.68,179.01,58.01,77.32,0.27,0.935,319.34,170.8,0.108,0.315
user_fa68276dad50,graduate,mobile,3,0,3,2,3,True,,56,regular_term,0,2,research,desktop,regular_term,86.12,249.45,39.69,45.68,0.081,0.922,307.87,162.03,0.295,0.488
user_04fd765f3330,graduate,laptop,1,0,4,1,1,True,,75,regular_term,0,0,research,laptop,regular_term,108.85,226.93,47.86,79.72,0.127,0.897,405.1,139.77,0.374,0.347
user_6b7ca155c433,admin,tablet,3,1,1,2,1,True,,93,holiday,1,1,undergraduate,tablet,holiday,111.4,244.15,41.93,52.77,0.173,0.755,371.84,112.43,0.342,0.566
user_02d1d2b4893c,graduate,desktop,2,1,2,2,0,True,,60,holiday,1,1,admin,tablet,holiday,112.25,159.33,33.68,69.03,0.176,0.892,537.42,138.51,0.184,0.296
user_98e847bad311,research,desktop,3,0,1,0,2,True,,5,exam,1,1,undergraduate,laptop,exam,108.96,188.27,56.85,87.42,0.144,0.817,392.81,140.8,0.245,0.451
user_9f43008640f7,undergraduate,tablet,3,1,3,2,1,True,,85,holiday,0,0,research,mobile,holiday,109.1,200.26,23.19,53.03,0.064,0.931,326.38,140.91,0.382,0.396
user_26220b8fbb78,graduate,laptop,0,1,4,1,2,True,,76,holiday,0,0,undergraduate,desktop,holiday,86.46,225.17,36.3,57.99,0.215,0.878,548.5,123.33,0.156,0.575
user_895d35d71bf3,faculty,laptop,0,1,2,2,2,True,,45,holiday,0,1,faculty,desktop,holiday,93.89,162.35,22.67,83.7,0.25,0.927,559.03,107.42,0.274,0.54
user_6d0e337a686d,faculty,laptop,0,0,0,1,3,True,,80,exam,2,2,admin,mobile,exam,103.22,224.49,54.26,47.45,0.213,0.875,336.87,153.12,0.172,0.436
user_9b404aaab178,graduate,mobile,2,1,3,0,0,True,,109,holiday,0,1,graduate,mobile,holiday,93.06,177.65,29.22,56.55,0.213,0.714,429.95,150.41,0.122,0.387
user_05d8779492e0,undergraduate,laptop,2,1,1,1,3,True,,10,holiday,1,2,graduate,mobile,holiday,82.51,224.47,31.75,72.9,0.195,0.836,340.42,167.97,0.149,0.523
user_92873529a38e,undergraduate,mobile,1,0,0,1,1,True,,59,exam,2,1,research,tablet,exam,103.19,173.46,47.58,79.44,0.086,0.828,567.4,134.75,0.267,0.233
user_4a3d0f0f717c,undergraduate,mobile,0,0,4,2,2,True,,81,regular_term,2,1,faculty,desktop,regular_term,82.54,159.0,58.04,72.04,0.217,0.767,599.64,116.93,0.38,0.395
user_3dfaf0a21ecf,undergraduate,laptop,1,0,0,2,1,True,,95,regular_term,0,2,undergraduate,mobile,regular_term,99.44,218.85,40.16,47.87,0.155,0.894,459.78,103.2,0.354,0.304
user_b106d35352e2,graduate,mobile,2,0,0,1,1,True,,105,exam,2,2,admin,laptop,exam,92.22,237.07,50.73,69.7,0.212,0.76,487.18,146.7,0.262,0.336
user_a76ba83fe32d,undergraduate,mobile,2,1,1,0,1,True,,109,holiday,2,1,faculty,desktop,holiday,102.48,219.55,32.48,50.12,0.282,0.81,581.03,170.76,0.202,0.299
user_d8be17035fa2,research,laptop,2,0,1,2,1,True,,115,exam,1,0,graduate,laptop,exam,80.32,200.91,23.73,55.14,0.084,0.806,317.83,128.27,0.148,0.218
user_96dd938e8691,admin,desktop,0,0,2,0,0,True,,101,holiday,2,1,undergraduate,tablet,holiday,85.36,240.4,33.47,88.39,0.197,0.947,335.35,124.42,0.254,0.565
user_0752eb69a254,undergraduate,mobile,3,1,2,1,2,True,,83,holiday,0,0,undergraduate,tablet,holiday,97.11,188.56,56.4,62.1,0.184,0.76,463.41,162.56,0.287,0.447
user_e3dde8ef5fec,graduate,laptop,0,0,2,2,1,False,,14,holiday,1,0,undergraduate,mobile,holiday,116.78,210.97,21.12,89.39,0.055,0.935,553.07,115.19,0.13,0.59
user_d07f90c64c24,faculty,desktop,1,1,4,2,2,True,,25,holiday,0,2,faculty,mobile,holiday,108.88,216.02,57.56,67.24,0.068,0.828,396.63,111.82,0.388,0.549
user_b66523d47a5e,admin,desktop,1,0,2,1,0,True,,120,holiday,1,1,undergraduate,tablet,holiday,108.53,202.45,33.21,61.46,0.069,0.714,378.53,163.44,0.104,0.225
user_2e61e428bccd,graduate,desktop,0,1,0,2,0,True,,66,regular_term,2,2,graduate,laptop,regular_term,118.11,174.5,55.95,74.65,0.087,0.875,385.58,136.69,0.323,0.252
user_5d2a5041a31a,graduate,mobile,1,1,4,2,0,True,,53,exam,2,2,undergraduate,mobile,exam,116.59,160.08,30.53,76.96,0.188,0.847,432.57,144.65,0.164,0.405
user_536e1f061458,admin,laptop,3,1,1,2,1,False,,19,regular_term,1,2,faculty,tablet,regular_term,96.68,239.24,47.31,73.22,0.058,0.876,485.09,154.4,0.12,0.323
user_94554dba516f,research,laptop,2,1,2,1,1,True,,104,regular_term,0,0,faculty,laptop,regular_term,112.6,241.07,28.12,78.89,0.248,0.739,415.1,101.84,0.325,0.264
user_417eb0bb2786,graduate,laptop,1,0,1,0,2,True,,80,regular_term,2,1,research,mobile,regular_term,83.55,200.05,49.64,52.64,0.26,0.938,336.32,138.39,0.123,0.444
user_5dd03c64e24a,undergraduate,mobile,2,0,0,1,0,True,,59,regular_term,0,2,undergraduate,desktop,regular_term,108.49,224.96,33.43,87.05,0.27,0.863,549.16,136.94,0.392,0.245
user_8e90bbd5ebfb,graduate,laptop,0,1,4,0,1,True,,51,holiday,1,1,faculty,tablet,holiday,104.21,217.99,20.98,43.6,0.154,0.925,355.07,160.84,0.2,0.569
user_ccd71fd013ba,faculty,tablet,3,1,3,1,0,True,,71,exam,2,1,faculty,tablet,exam,117.5,194.65,27.92,81.68,0.226,0.829,407.75,164.56,0.218,0.276
user_288f4a2ea2df,admin,desktop,1,1,2,2,1,True,,72,exam,0,2,undergraduate,tablet,exam,113.63,192.7,50.15,88.78,0.294,0.763,552.79,134.94,0.337,0.377
user_93b7473db1f7,faculty,tablet,0,0,3,2,1,True,,47,exam,1,0,graduate,tablet,exam,113.41,193.68,52.97,60.89,0.088,0.869,528.14,129.74,0.365,0.38
user_894edb2d847d,research,laptop,3,1,3,2,2,True,,96,holiday,0,0,undergraduate,mobile,holiday,106.69,228.63,52.29,50.73,0.15,0.88,485.65,146.62,0.326,0.278
user_1d4cb99fac1b,graduate,laptop,2,0,2,2,0,True,,16,regular_term,1,2,admin,mobile,regular_term,103.09,173.83,45.16,60.91,0.166,0.907,491.3,121.81,0.357,0.44
user_1333cf980dac,admin,tablet,1,0,0,2,1,True,,106,exam,1,1,research,laptop,exam,100.36,233.74,59.73,74.8,0.195,0.887,348.23,115.74,0.103,0.317
user_05803693ad3c,undergraduate,mobile,2,1,4,1,1,True,,5,regular_term,0,0,undergraduate,mobile,regular_term,86.82,200.24,43.16,58.39,0.066,0.853,462.74,118.75,0.29,0.269
user_a90a51299db9,undergraduate,tablet,0,0,3,2,0,True,,58,holiday,1,1,undergraduate,desktop,holiday,84.2,215.53,36.32,51.41,0.294,0.788,516.35,153.74,0.161,0.246
user_165038e89688,faculty,desktop,0,0,2,2,0,True,,35,holiday,0,1,admin,tablet,holiday,87.43,163.56,42.19,73.88,0.147,0.749,321.6,100.26,0.104,0.283
user_83a0baecc116,research,laptop,1,0,2,2,0,True,,42,holiday,2,2,faculty,mobile,holiday,111.96,169.22,47.31,40.73,0.066,0.788,479.32,125.3,0.188,0.498
user_8bd59f4b3d8c,faculty,tablet,3,0,2,0,0,True,,106,holiday,2,0,undergraduate,laptop,holiday,97.74,244.7,36.53,70.13,0.175,0.809,390.75,158.63,0.206,0.49
user_24eba9ddb5b7,faculty,laptop,3,0,4,1,2,True,,75,holiday,2,0,undergraduate,laptop,holiday,89.4,189.14,59.58,40.59,0.098,0.933,324.93,103.96,0.274,0.389
user_79728c3b9ec2,graduate,mobile,0,1,4,2,3,True,,69,regular_term,1,2,graduate,desktop,regular_term,111.95,235.84,51.94,73.0,0.112,0.739,580.89,142.98,0.363,0.381
user_5a2433919bc4,research,tablet,2,0,0,0,3,True,,73,exam,2,0,graduate,tablet,exam,92.58,240.88,33.73,59.76,0.09,0.828,301.8,144.11,0.39,0.431
user_96f96cd81fcc,faculty,desktop,0,1,2,1,2,True,,109,holiday,1,0,faculty,mobile,holiday,101.93,163.19,42.78,62.97,0.108,0.899,484.72,156.43,0.276,0.496
user_a1c52fc32e8b,undergraduate,desktop,3,0,0,1,1,True,,116,regular_term,0,2,graduate,mobile,regular_term,109.43,225.03,47.03,45.67,0.113,0.709,501.65,134.85,0.289,0.459
user_8d6b3d9de5bb,research,laptop,1,0,3,2,2,True,,42,holiday,1,2,admin,desktop,holiday,119.36,218.57,56.2,50.6,0.115,0.931,411.81,112.2,0.257,0.561
user_f99518469a0b,research,laptop,1,0,3,1,1,False,,12,regular_term,2,1,undergraduate,mobile,regular_term,117.51,203.75,27.33,83.25,0.2,0.95,488.1,153.52,0.154,0.524
user_313daed77953,undergraduate,tablet,1,1,0,0,2,True,,111,exam,0,2,faculty,mobile,exam,119.36,248.86,57.32,72.8,0.201,0.939,465.94,133.76,0.308,0.514
user_55aacd51280e,faculty,laptop,3,1,1,2,3,True,,113,holiday,0,1,faculty,laptop,holiday,98.27,247.44,52.18,60.6,0.188,0.725,476.46,120.03,0.228,0.488
user_08d1a31ac0f1,undergraduate,tablet,1,0,4,0,3,True,,28,holiday,1,1,graduate,mobile,holiday,82.23,179.75,29.99,58.67,0.097,0.785,587.66,100.26,0.24,0.39
user_ba1e5e6eb32a,undergraduate,laptop,1,1,3,0,1,True,,103,regular_term,2,0,research,laptop,regular_term,80.88,235.14,56.59,55.55,0.177,0.896,545.59,112.82,0.212,0.393
user_df649c553bde,undergraduate,desktop,0,0,1,0,0,True,,83,holiday,0,1,faculty,mobile,holiday,85.06,163.53,22.1,57.77,0.104,0.719,409.12,132.34,0.306,0.309
user_6fe7861449ef,research,laptop,3,0,0,0,1,True,,82,exam,0,0,undergraduate,desktop,exam,91.61,157.62,32.34,70.11,0.116,0.768,463.78,130.71,0.212,0.58
user_8e557633f786,faculty,laptop,3,0,3,1,1,True,,100,holiday,2,2,admin,mobile,holiday,109.57,229.52,48.2,67.05,0.135,0.798,519.06,146.01,0.347,0.441
user_fb0218b42f62,graduate,mobile,0,0,3,1,0,True,,97,regular_term,1,1,faculty,desktop,regular_term,102.92,157.26,59.35,62.46,0.288,0.74,414.35,156.13,0.135,0.319
user_4fe97bb961a0,undergraduate,desktop,2,0,4,1,3,True,,62,regular_term,1,2,faculty,mobile,regular_term,106.86,177.1,50.11,85.64,0.285,0.909,598.82,175.46,0.188,0.325
user_cd1b592afa84,graduate,tablet,0,1,0,2,1,True,,24,regular_term,1,2,admin,mobile,regular_term,83.8,228.71,37.39,69.43,0.16,0.823,478.15,104.52,0.4,0.528
user_01885261e452,faculty,laptop,0,1,4,0,2,True,,86,holiday,0,2,research,tablet,holiday,109.55,179.94,56.77,82.67,0.137,0.809,572.19,149.91,0.295,0.44
user_963050f75cfb,research,desktop,1,1,0,0,3,True,,19,exam,1,0,graduate,laptop,exam,93.37,215.15,23.84,50.68,0.184,0.814,589.07,167.65,0.23,0.516
user_2192764da4c8,undergraduate,mobile,2,0,0,2,2,False,,50,regular_term,0,2,graduate,tablet,regular_term,82.39,217.8,48.21,54.21,0.274,0.806,300.36,154.7,0.253,0.341
user_8492d4e46194,graduate,tablet,3,1,4,1,1,True,,82,holiday,2,1,graduate,laptop,holiday,90.49,229.89,25.06,53.12,0.069,0.705,466.39,178.05,0.202,0.385
user_e1865a8aaecc,admin,tablet,3,0,4,2,2,False,,44,exam,0,0,research,mobile,exam,109.19,226.99,54.97,53.49,0.138,0.783,507.94,154.39,0.191,0.515
user_b92ba286c03b,research,mobile,3,0,3,2,1,True,,62,holiday,1,1,graduate,tablet,holiday,85.65,239.54,41.5,48.29,0.158,0.749,358.73,128.6,0.359,0.548
user_836f883708a4,admin,laptop,1,0,2,0,1,True,,36,exam,2,2,faculty,laptop,exam,104.37,166.79,47.76,82.52,0.259,0.812,563.64,163.26,0.301,0.265
user_8ab26f8ba753,research,laptop,1,1,1,0,2,True,,64,exam,0,1,graduate,laptop,exam,117.34,238.77,28.47,86.88,0.272,0.721,345.4,164.87,0.155,0.409
